generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,success_count,success_rate,no_improve,method,seed
9,270,0.5565409660339355,3.970493078231812,4.099651336669922,4.099651336669922,4.020400047302246,3.470643281936645,3.4636483192443848,3.5998315811157227,3.5998315811157227,3.5204901695251465,0.9997002482414246,0.9996391534805298,5.3279314041137695,5.460998058319092,30,1.0,0,A,2027
10,300,0.5978550910949707,4.017699718475342,4.105620861053467,4.105620861053467,4.079925537109375,3.517828941345215,3.482431173324585,3.605743885040283,3.605743885040283,3.5800514221191406,0.9997419714927672,0.9997543692588806,5.368838787078857,5.470982074737549,30,1.0,0,A,2027
11,330,0.6365194320678711,4.068248748779297,4.133014678955078,4.133014678955078,4.114150524139404,3.568453788757324,3.4979069232940674,3.633152961730957,3.633152961730957,3.6145095825195312,0.9995906949043274,0.9997236132621764,5.408541679382324,5.474015712738037,30,1.0,0,A,2027
12,360,0.6797635555267334,4.101640224456787,4.213106155395508,4.213106155395508,4.146984577178955,3.6019861698150635,3.5,3.713825702667236,3.713825702667236,3.647494554519653,0.9993080496788024,0.9985607266426086,5.4390363693237305,5.443981647491455,30,1.0,0,A,2027
1,30,0.2379450798034668,2.3144338130950928,3.318006753921509,3.318006753921509,2.929971218109131,2.224238395690918,2.224238395690918,2.868487596511841,2.868487596511841,2.623146772384644,0.5271987318992615,0.8990381956100464,5.680120944976807,5.530922889709473,11,0.3666666666666666,0,A,2028
2,60,0.2817814350128174,2.862668037414551,3.460856437683105,3.460856437683105,3.2095274925231934,2.537046194076538,2.537046194076538,3.0055620670318604,3.0055620670318604,2.78307843208313,0.762825608253479,0.910588562488556,5.622069835662842,5.359709739685059,23,0.7666666666666667,0,A,2028
3,90,0.3254053592681885,3.1848433017730717,3.499874353408813,3.499874353408813,3.3987574577331543,2.828446626663208,2.828446626663208,3.0567615032196045,3.0567615032196045,2.9445736408233643,0.7849581241607666,0.8862255811691284,5.6729416847229,5.326657295227051,26,0.8666666666666667,0,A,2028
4,120,0.3626704216003418,3.365255832672119,3.635453224182129,3.635453224182129,3.505905866622925,2.9302239418029785,2.9302239418029785,3.172324657440185,3.172324657440185,3.045260429382324,0.8808058500289917,0.9262572526931764,5.481873512268066,4.9734978675842285,29,0.9666666666666668,0,A,2028
5,150,0.4066419601440429,3.5125956535339355,3.649397611618042,3.649397611618042,3.5852584838867188,3.051457405090332,3.051457405090332,3.1894867420196533,3.1894867420196533,3.116750717163086,0.9222755432128906,0.9198218584060668,5.267940998077393,5.035046100616455,30,1.0,0,A,2028
6,180,0.444655179977417,3.5779483318328857,3.729601621627808,3.729601621627808,3.647851467132568,3.1193296909332275,3.1193296909332275,3.2335684299468994,3.2335684299468994,3.1805920600891118,0.9172378182411194,0.9920662641525269,5.161089897155762,5.634678840637207,30,1.0,0,A,2028
7,210,0.4875907897949219,3.6360442638397217,3.735015392303467,3.735015392303467,3.688791751861572,3.174354314804077,3.174354314804077,3.2717320919036865,3.2717320919036865,3.219565153121948,0.9233798980712892,0.92656672000885,5.150876045227051,5.053707599639893,30,1.0,0,A,2028
8,240,0.5285825729370117,3.688758850097656,3.821589231491089,3.821589231491089,3.752549409866333,3.2156453132629395,3.2156453132629395,3.34778380393982,3.34778380393982,3.2692577838897705,0.9462271928787231,0.9476106762886048,5.326361179351807,5.09642505645752,30,1.0,0,A,2028
9,270,0.5701556205749512,3.757493495941162,3.889387607574463,3.889387607574463,3.8267624378204346,3.275881290435791,3.275881290435791,3.4091155529022217,3.4091155529022217,3.3401615619659424,0.9632254242897034,0.960543930530548,5.272256374359131,5.163824081420898,30,1.0,0,A,2028
10,300,0.6148996353149414,3.815401792526245,3.8972342014312735,3.8972342014312735,3.882775068283081,3.326080799102783,3.326080799102783,3.4038381576538086,3.4091155529022217,3.3958468437194824,0.978641927242279,0.9867922067642212,5.290720462799072,5.191405296325684,30,1.0,0,A,2028
11,330,0.655752420425415,3.8525891304016113,3.953355312347412,3.953355312347412,3.9014599323272714,3.3627398014068604,3.3627398014068604,3.468956232070923,3.468956232070923,3.413571834564209,0.979698896408081,0.968798041343689,5.267400741577148,5.200520515441895,30,1.0,0,A,2028
12,360,0.6998178958892822,3.882534503936768,3.966372966766357,3.966372966766357,3.9305732250213614,3.393871784210205,3.393871784210205,3.470459222793579,3.470459222793579,3.441641330718994,0.9773251414299012,0.9918273687362672,5.299734115600586,5.53725528717041,30,1.0,0,A,2028
1,30,0.2701013088226318,2.3503777980804443,3.65949821472168,3.65949821472168,3.155707836151123,2.2155697345733643,2.2155697345733643,3.232475519180298,3.232475519180298,2.7979578971862797,0.5634394884109497,0.8540454506874084,5.4986677169799805,6.249819278717041,12,0.4,0,A,2029
2,60,0.3065693378448486,3.075630187988281,3.677281856536865,3.677281856536865,3.5337791442871094,2.748764991760254,2.748764991760254,3.2391045093536377,3.2391045093536377,3.110805034637451,0.7524824142456055,0.8763546943664551,5.735438823699951,5.689028263092041,23,0.7666666666666667,0,A,2029
3,90,0.3496074676513672,3.4626729488372803,3.690320491790772,3.690320491790772,3.667021989822388,3.1091630458831787,3.1091630458831787,3.2498574256896973,3.2498574256896973,3.232947826385498,0.7648888230323792,0.8809258937835693,5.812215328216553,5.721636295318604,26,0.8666666666666667,0,A,2029
