generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve,method,seed
3,90,0.459226131439209,3.1571319103240967,3.3603832721710205,3.3603832721710205,3.2910850048065186,2.662617444992065,2.662617444992065,2.860395908355713,2.860395908355713,2.79109525680542,0.9890289902687072,0.9999747276306152,5.296412467956543,4.894372463226318,7.966256141662598,7.8285675048828125,3.1571319103240967,3.3603832721710205,30,1.0,0,Gate + sweet predictor,2030
4,120,0.5514914989471436,3.297173261642456,3.376429319381714,3.376429319381714,3.348909378051758,2.7971842288970947,2.7971842288970947,2.876441478729248,2.876441478729248,2.8489208221435547,0.9999784231185912,0.999975562095642,5.1375274658203125,5.017622947692871,7.712625026702881,7.825873374938965,3.297173261642456,3.376429319381714,30,1.0,0,Gate + sweet predictor,2030
5,150,0.6379799842834473,3.3308465480804443,3.399110794067383,3.399110794067383,3.370903491973877,2.830857515335083,2.830857515335083,2.899123191833496,2.899123191833496,2.8709137439727783,0.9999780654907228,0.9999754428863524,5.069738864898682,4.96945333480835,7.732300281524658,7.829184055328369,3.3308465480804443,3.399110794067383,30,1.0,0,Gate + sweet predictor,2030
6,180,0.7321507930755615,3.366290807723999,3.4534616470336914,3.4534616470336914,3.4031691551208496,2.8663015365600586,2.8663015365600586,2.9534716606140137,2.9534716606140137,2.90317964553833,0.9999790191650392,0.999979853630066,5.030351638793945,5.073350429534912,7.798553466796875,7.733868598937988,3.366290807723999,3.4534616470336914,30,1.0,0,Gate + sweet predictor,2030
7,210,0.8219201564788818,3.405906438827514,3.4806315898895264,3.4806315898895264,3.4445786476135254,2.9059178829193115,2.9059178829193115,2.9806458950042725,2.9806458950042725,2.9445900917053223,0.9999774694442748,0.9999712705612184,5.048782825469971,5.150235176086426,7.835912704467773,7.856530666351318,3.405906438827514,3.4806315898895264,30,1.0,0,Gate + sweet predictor,2030
8,240,0.9014952182769777,3.424560070037842,3.4806315898895264,3.4806315898895264,3.465355634689331,2.924571990966797,2.924571990966797,2.9806458950042725,2.9806458950042725,2.965366840362549,0.9999761581420898,0.9999712705612184,5.051096439361572,5.150235176086426,7.825778007507324,7.856530666351318,3.424560070037842,3.4806315898895264,30,1.0,1,Gate + sweet predictor,2030
9,270,0.9769275188446044,3.456329822540283,3.496111869812012,3.496111869812012,3.48690152168274,2.9563417434692383,2.9563417434692383,2.9961228370666504,2.9961228370666504,2.986912965774536,0.9999772906303406,0.9999778270721436,5.028196334838867,4.992005348205566,7.854983329772949,7.900228977203369,3.456329822540283,3.496111869812012,30,1.0,0,Gate + sweet predictor,2030
10,300,1.058478593826294,3.47830581665039,3.536367416381836,3.536367416381836,3.51252818107605,2.9783177375793457,2.9783177375793457,3.036376714706421,3.036376714706421,3.012540340423584,0.9999768137931824,0.9999815225601196,5.016709327697754,4.943542957305908,7.878004550933838,7.842175483703613,3.47830581665039,3.536367416381836,30,1.0,0,Gate + sweet predictor,2030
11,330,1.1323134899139404,3.502673864364624,3.5718696117401123,3.5718696117401123,3.532911777496338,3.0026843547821045,3.0026843547821045,3.071881055831909,3.071881055831909,3.032922983169556,0.9999774694442748,0.9999771118164062,5.006370067596436,5.0523529052734375,7.868355274200439,7.968493461608887,3.502673864364624,3.5718696117401123,30,1.0,0,Gate + sweet predictor,2030
12,360,1.2162237167358398,3.522597312927246,3.595375061035156,3.595375061035156,3.5628790855407715,3.0226082801818848,3.0226082801818848,3.095384120941162,3.095384120941162,3.0628907680511475,0.9999770522117616,0.9999821186065674,5.014170169830322,4.9445977210998535,7.88110876083374,7.883668422698975,3.522597312927246,3.595375061035156,30,1.0,0,Gate + sweet predictor,2030
1,30,0.3012204170227051,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,0.8013492226600647,0.9999837875366212,5.248062610626221,5.298385143280029,7.623751640319824,7.660553932189941,2.232408046722412,3.265838861465454,11,0.3666666666666666,0,Sweet predictor only,2026
2,60,0.3891291618347168,2.351503133773804,2.8443644046783447,2.8443644046783447,2.6354684829711914,2.351503133773804,2.351503133773804,2.8443644046783447,2.8443644046783447,2.6354684829711914,0.8095468878746033,0.99997878074646,5.621327877044678,5.32576847076416,8.262149810791016,7.63440465927124,2.701698541641236,3.344353675842285,20,0.6666666666666666,0,Sweet predictor only,2026
3,90,0.467994213104248,2.6058878898620605,2.8821139335632324,2.8821139335632324,2.781546115875244,2.6058878898620605,2.6058878898620605,2.8821139335632324,2.8821139335632324,2.781546115875244,0.9732846617698668,0.9999759197235109,5.519262790679932,5.040761947631836,8.283082962036133,7.840300559997559,3.0925304889678955,3.3821020126342773,30,1.0,0,Sweet predictor only,2026
4,120,0.5647175312042236,2.731511116027832,2.903942584991455,2.903942584991455,2.8614957332611084,2.731511116027832,2.731511116027832,2.903942584991455,2.903942584991455,2.8614957332611084,0.98749840259552,0.9999732971191406,5.32343864440918,5.036555290222168,7.92680025100708,7.827792167663574,3.225260019302368,3.4039292335510254,30,1.0,0,Sweet predictor only,2026
5,150,0.6409883499145508,2.859628200531006,2.94108247756958,2.94108247756958,2.906463623046875,2.859628200531006,2.859628200531006,2.94108247756958,2.94108247756958,2.906463623046875,0.9999765157699584,0.9999791383743286,5.232525825500488,5.101924419403076,7.678436279296875,7.695807456970215,3.35961651802063,3.4410719871521,30,1.0,0,Sweet predictor only,2026
6,180,0.7262082099914551,2.8941574096679688,2.9603185653686523,2.9603185653686523,2.931807518005371,2.8941574096679688,2.8941574096679688,2.9603185653686523,2.9603185653686523,2.931807518005371,0.9999762773513794,0.9999791383743286,5.136041164398193,5.047266006469727,7.771326541900635,7.742220401763916,3.3941454887390137,3.460308074951172,30,1.0,0,Sweet predictor only,2026
7,210,0.8103446960449219,2.9283688068389893,2.9970030784606934,2.9970030784606934,2.9672610759735107,2.9283688068389893,2.9283688068389893,2.9970030784606934,2.9970030784606934,2.9672610759735107,0.9999778866767884,0.9999723434448242,5.1200714111328125,5.071793556213379,7.753973484039307,7.80104923248291,3.4283576011657715,3.496989250183105,30,1.0,0,Sweet predictor only,2026
8,240,0.8932039737701416,2.9604732990264893,3.029097080230713,3.029097080230713,3.001854419708252,2.9604732990264893,2.9604732990264893,3.029097080230713,3.029097080230713,3.001854419708252,0.9999783039093018,0.9999797344207764,5.080570697784424,5.013245105743408,7.751742839813232,7.797601222991943,3.4604620933532715,3.52908706665039,30,1.0,0,Sweet predictor only,2026
9,270,0.9719629287719728,2.988516330718994,3.0684821605682373,3.0684821605682373,3.039949655532837,2.988516330718994,2.988516330718994,3.0684821605682373,3.0684821605682373,3.039949655532837,0.9999786615371704,0.9999790191650392,5.059266567230225,5.05155611038208,7.794377326965332,8.003247261047363,3.4885060787200928,3.568471670150757,30,1.0,0,Sweet predictor only,2026
10,300,1.0474908351898191,3.028260946273804,3.141049861907959,3.141049861907959,3.088409185409546,3.028260946273804,3.028260946273804,3.141049861907959,3.141049861907959,3.088409185409546,0.9999772310256958,0.9999710321426392,5.056810855865479,4.985241889953613,7.81625509262085,7.939560890197754,3.528249979019165,3.641035318374634,30,1.0,0,Sweet predictor only,2026
11,330,1.1417803764343262,3.070467710494995,3.141049861907959,3.141049861907959,3.1073477268218994,3.070467710494995,3.070467710494995,3.141049861907959,3.141049861907959,3.1073477268218994,0.9999772906303406,0.9999710321426392,5.078602313995361,4.985241889953613,7.866147994995117,7.939560890197754,3.570456027984619,3.641035318374634,30,1.0,1,Sweet predictor only,2026
12,360,1.2111585140228271,3.0962133407592773,3.1735339164733887,3.1735339164733887,3.1404061317443848,3.0962133407592773,3.0962133407592773,3.1735339164733887,3.1735339164733887,3.1404061317443848,0.9999783039093018,0.99998140335083,5.087894916534424,4.979340553283691,7.892813205718994,7.923905372619629,3.5962023735046387,3.673524618148804,30,1.0,0,Sweet predictor only,2026
1,30,0.3236820697784424,1.884840607643128,2.765846967697144,2.765846967697144,2.434842586517334,1.884840607643128,1.884840607643128,2.765846967697144,2.765846967697144,2.434842586517334,0.8013491034507751,0.9999837875366212,5.248062133789063,5.298385143280029,7.623751640319824,7.660553932189941,2.232408046722412,3.265838861465454,11,0.3666666666666666,0,Sweet predictor only,2027
2,60,0.4040203094482422,2.367124080657959,2.7746481895446777,2.7746481895446777,2.649918794631958,2.367124080657959,2.367124080657959,2.7746481895446777,2.7746481895446777,2.649918794631958,0.8585488796234131,0.9998412132263184,5.745381832122803,5.278820991516113,8.158121109008789,8.324203491210938,2.7481226921081543,3.274568796157837,23,0.7666666666666667,0,Sweet predictor only,2027
3,90,0.4911668300628662,2.635648488998413,2.7938780784606934,2.7938780784606934,2.7569618225097656,2.635648488998413,2.635648488998413,2.7938780784606934,2.7938780784606934,2.7569618225097656,0.998306691646576,0.999830722808838,5.789124965667725,5.302996635437012,8.17943000793457,8.368775367736816,3.1348021030426025,3.2937934398651123,30,1.0,0,Sweet predictor only,2027
4,120,0.5764443874359131,2.7559471130371094,2.852917194366455,2.852917194366455,2.8082756996154785,2.7559471130371094,2.7559471130371094,2.852917194366455,2.852917194366455,2.8082756996154785,0.9997050166130066,0.9998674392700196,5.332176685333252,5.195952892303467,8.13554573059082,8.223196029663086,3.2557992935180664,3.352850914001465,30,1.0,0,Sweet predictor only,2027
5,150,0.6531376838684082,2.804341554641724,2.852917194366455,2.852917194366455,2.8342342376708984,2.804341554641724,2.804341554641724,2.852917194366455,2.852917194366455,2.8342342376708984,0.999906837940216,0.9998674392700196,5.281412124633789,5.195952892303467,8.008157730102539,8.223196029663086,3.30429482460022,3.352850914001465,30,1.0,1,Sweet predictor only,2027
6,180,0.7367050647735596,2.829427480697632,2.9108591079711914,2.9108591079711914,2.862943649291992,2.829427480697632,2.829427480697632,2.9108591079711914,2.9108591079711914,2.862943649291992,0.9998542666435242,0.9998501539230348,5.256911754608154,5.041964530944824,8.11733341217041,8.038534164428711,3.3293545246124268,3.410784244537353,30,1.0,0,Sweet predictor only,2027
7,210,0.8195736408233643,2.841941595077514,2.958885669708252,2.958885669708252,2.896813154220581,2.841941595077514,2.841941595077514,2.958885669708252,2.958885669708252,2.896813154220581,0.999832808971405,0.9996335506439208,5.222742557525635,5.215987682342529,8.1620454788208,8.354849815368652,3.341857671737671,3.458702564239502,30,1.0,0,Sweet predictor only,2027
8,240,0.901646375656128,2.881998538970948,3.001453161239624,3.001453161239624,2.9359726905822754,2.881998538970948,2.881998538970948,3.001453161239624,3.001453161239624,2.9359726905822754,0.9998214840888976,0.9998373985290528,5.20828914642334,5.128344058990479,8.19582462310791,8.207816123962402,3.381909847259521,3.5013718605041504,30,1.0,0,Sweet predictor only,2027
9,270,0.9762780666351318,2.9282162189483643,3.059858798980713,3.059858798980713,2.9849324226379395,2.9282162189483643,2.9282162189483643,3.059858798980713,3.059858798980713,2.9849324226379395,0.9998329877853394,0.9998791217803956,5.196381092071533,5.100186347961426,8.249711036682129,8.15074634552002,3.4281325340271,3.559798240661621,30,1.0,0,Sweet predictor only,2027
10,300,1.0635216236114502,2.981966733932495,3.087613821029663,3.087613821029663,3.043243169784546,2.981966733932495,2.981966733932495,3.087613821029663,3.087613821029663,3.043243169784546,0.9998825788497924,0.999890923500061,5.138323783874512,5.087543487548828,8.164801597595215,8.091636657714844,3.481907367706299,3.587559223175049,30,1.0,0,Sweet predictor only,2027
11,330,1.1343777179718018,3.043274641036988,3.120476484298706,3.120476484298706,3.087204694747925,3.043274641036988,3.043274641036988,3.120476484298706,3.120476484298706,3.087204694747925,0.9998639822006226,0.9998842477798462,5.147800922393799,5.106896877288818,8.204829216003418,8.092132568359375,3.5432064533233643,3.620418548583984,30,1.0,0,Sweet predictor only,2027
12,360,1.2226250171661377,3.0778610706329346,3.1630167961120605,3.1630167961120605,3.1264450550079346,3.0778610706329346,3.0778610706329346,3.1630167961120605,3.1630167961120605,3.1264450550079346,0.9998786449432372,0.9998544454574584,5.145432949066162,5.211700439453125,8.138067245483398,8.013171195983887,3.5778005123138428,3.6629440784454346,30,1.0,0,Sweet predictor only,2027
1,30,0.288135290145874,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,0.8013492822647095,0.9999837875366212,5.248062610626221,5.298385143280029,7.623751640319824,7.660553932189941,2.232408046722412,3.265838861465454,11,0.3666666666666666,0,Sweet predictor only,2028
2,60,0.3689379692077636,2.4602255821228027,2.7901859283447266,2.7901859283447266,2.691390037536621,2.4602255821228027,2.4602255821228027,2.7901859283447266,2.7901859283447266,2.691390037536621,0.8347502946853638,0.9213240742683412,5.807465076446533,5.624180316925049,8.097504615783691,8.718968391418457,2.8434202671051025,3.2508480548858643,20,0.6666666666666666,0,Sweet predictor only,2028
3,90,0.4343080520629883,2.672020196914673,2.7901859283447266,2.7901859283447266,2.777040958404541,2.672020196914673,2.672020196914673,2.7901859283447266,2.7901859283447266,2.777040958404541,0.9555580615997314,0.9213240742683412,5.508767127990723,5.624180316925049,8.119524955749512,8.718968391418457,3.142970085144043,3.2508480548858643,29,0.9666666666666668,1,Sweet predictor only,2028
4,120,0.518404483795166,2.782069683074951,2.9475340843200684,2.9475340843200684,2.867349147796631,2.782069683074951,2.782069683074951,2.9475340843200684,2.9475340843200684,2.867349147796631,0.992380678653717,0.9999727010726928,5.305821418762207,5.039231300354004,8.031015396118164,7.758950710296631,3.27825927734375,3.44752049446106,30,1.0,0,Sweet predictor only,2028
5,150,0.582751989364624,2.8573927879333496,2.976921558380127,2.976921558380127,2.929687261581421,2.8573927879333496,2.8573927879333496,2.976921558380127,2.976921558380127,2.929687261581421,0.998043179512024,0.9999806880950928,5.034648418426514,5.10001802444458,7.836638927459717,7.603747367858887,3.356414318084717,3.476912021636963,30,1.0,0,Sweet predictor only,2028
6,180,0.6631083488464355,2.9298248291015625,3.052435398101806,3.052435398101806,2.9961838722229004,2.9298248291015625,2.9298248291015625,3.052435398101806,3.052435398101806,2.9961838722229004,0.9985026121139526,0.9999676942825316,5.052220344543457,4.869875431060791,7.877039432525635,7.900827884674072,3.4290754795074463,3.552419185638428,30,1.0,0,Sweet predictor only,2028
7,210,0.7296087741851807,2.993782997131348,3.0733463764190674,3.0733463764190674,3.0467734336853027,2.993782997131348,2.993782997131348,3.0733463764190674,3.0733463764190674,3.0467734336853027,0.9999749660491944,0.9999622106552124,4.996200084686279,4.933976650238037,7.785235404968262,7.904066562652588,3.493770360946656,3.5733275413513184,30,1.0,0,Sweet predictor only,2028
8,240,0.8203158378601074,3.030416250228882,3.0968823432922363,3.0968823432922363,3.077098608016968,3.030416250228882,3.030416250228882,3.0968823432922363,3.0968823432922363,3.077098608016968,0.9999738931655884,0.9999735355377196,4.960122108459473,5.0355095863342285,7.795595169067383,7.769452571868896,3.5304031372070312,3.596868991851806,30,1.0,0,Sweet predictor only,2028
9,270,0.8840370178222656,3.0683226585388184,3.124996900558472,3.124996900558472,3.1032564640045166,3.0683226585388184,3.0683226585388184,3.124996900558472,3.124996900558472,3.1032564640045166,0.9999728798866272,0.9999748468399048,4.959846019744873,5.034347534179688,7.831711292266846,7.782112121582031,3.5683093070983887,3.6249842643737793,30,1.0,0,Sweet predictor only,2028
10,300,0.9704413414001464,3.094899892807007,3.159065961837769,3.159065961837769,3.1301660537719727,3.094899892807007,3.094899892807007,3.159065961837769,3.159065961837769,3.1301660537719727,0.99997079372406,0.9999648332595824,4.933844089508057,4.92037296295166,7.86245059967041,7.790879249572754,3.5948851108551025,3.659048318862915,30,1.0,0,Sweet predictor only,2028
11,330,1.045583963394165,3.1175549030303955,3.1927530765533447,3.1927530765533447,3.161597490310669,3.1175549030303955,3.1175549030303955,3.1927530765533447,3.1927530765533447,3.161597490310669,0.999968945980072,0.9999643564224244,4.946589469909668,4.9223175048828125,7.851456165313721,7.82879114151001,3.617539167404175,3.692735195159912,30,1.0,0,Sweet predictor only,2028
12,360,1.1314563751220703,3.1530356407165527,3.1967995166778564,3.1967995166778564,3.187704801559448,3.1530356407165527,3.1530356407165527,3.1967995166778564,3.1967995166778564,3.187704801559448,0.9999675750732422,0.9999710321426392,4.970528602600098,5.186472892761231,7.849480628967285,7.553427696228027,3.653019428253174,3.6967849731445312,30,1.0,0,Sweet predictor only,2028
1,30,0.2934937477111816,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,0.8013492226600647,0.9999837875366212,5.248062133789063,5.298385143280029,7.623751163482666,7.660553932189941,2.232408046722412,3.265838861465454,11,0.3666666666666666,0,Sweet predictor only,2029
2,60,0.38362717628479,2.3779959678649902,2.82238507270813,2.82238507270813,2.639601230621338,2.3779959678649902,2.3779959678649902,2.82238507270813,2.82238507270813,2.639601230621338,0.7610533237457275,0.9999828338623048,5.63557243347168,5.172839164733887,8.031267166137695,7.804107666015625,2.680094718933105,3.3223764896392822,20,0.6666666666666666,0,Sweet predictor only,2029
3,90,0.4643175601959228,2.591122627258301,2.82238507270813,2.82238507270813,2.7190399169921875,2.591122627258301,2.591122627258301,2.82238507270813,2.82238507270813,2.7190399169921875,0.903316855430603,0.9999828338623048,5.731400489807129,5.172839164733887,8.152691841125488,7.804107666015625,3.015895128250122,3.3223764896392822,26,0.8666666666666667,1,Sweet predictor only,2029
4,120,0.5450439453125,2.6864867210388184,2.8263192176818848,2.8263192176818848,2.780599594116211,2.6864867210388184,2.6864867210388184,2.8263192176818848,2.8263192176818848,2.780599594116211,0.9960407614707948,0.9999815225601196,5.330591201782227,5.304646968841553,7.696151733398437,7.788144588470459,3.184506893157959,3.3263099193573,30,1.0,0,Sweet predictor only,2029
5,150,0.6157219409942627,2.779906272888184,2.888698101043701,2.888698101043701,2.836967945098877,2.779906272888184,2.779906272888184,2.888698101043701,2.888698101043701,2.836967945098877,0.9985210299491882,0.9999804496765136,5.222699165344238,5.235037803649902,7.650454998016357,7.819512844085693,3.2791666984558105,3.388688325881958,30,1.0,0,Sweet predictor only,2029
6,180,0.6877286434173584,2.823140859603882,2.919140100479126,2.919140100479126,2.873737335205078,2.823140859603882,2.823140859603882,2.919140100479126,2.919140100479126,2.873737335205078,0.9996924996376038,0.9999603033065796,5.214685440063477,5.1161065101623535,7.784406185150146,7.616856575012207,3.3229868412017822,3.4191203117370605,30,1.0,0,Sweet predictor only,2029
7,210,0.769026517868042,2.869425058364868,2.963467121124268,2.963467121124268,2.925365924835205,2.869425058364868,2.869425058364868,2.963467121124268,2.963467121124268,2.925365924835205,0.999976933002472,0.9999696016311646,5.192205905914307,4.995948791503906,7.890208721160889,8.350993156433105,3.369412660598755,3.463451862335205,30,1.0,0,Sweet predictor only,2029
8,240,0.8479173183441162,2.931114435195923,3.020576238632202,3.020576238632202,2.9796605110168457,2.931114435195923,2.931114435195923,3.020576238632202,3.020576238632202,2.9796605110168457,0.9999716281890868,0.9999642372131348,5.130256175994873,4.989249229431152,8.05005168914795,8.358274459838867,3.431100368499756,3.520558357238769,30,1.0,0,Sweet predictor only,2029
9,270,0.9295964241027832,2.970716953277588,3.036231517791748,3.036231517791748,3.017963409423828,2.970716953277588,2.970716953277588,3.036231517791748,3.036231517791748,3.017963409423828,0.9999687671661376,0.9999617338180542,5.0882978439331055,5.021127223968506,8.234509468078613,8.401651382446289,3.470700740814209,3.53621244430542,30,1.0,0,Sweet predictor only,2029
10,300,1.023653268814087,3.0240440368652344,3.099623680114746,3.099623680114746,3.064126491546631,3.0240440368652344,3.0240440368652344,3.099623680114746,3.099623680114746,3.064126491546631,0.9999701976776124,0.9999667406082152,5.032739639282227,5.081557750701904,8.251909255981445,8.434103965759277,3.52402925491333,3.599606990814209,30,1.0,0,Sweet predictor only,2029
11,330,1.110743761062622,3.0696470737457275,3.146928071975708,3.146928071975708,3.1092007160186768,3.0696470737457275,3.0696470737457275,3.146928071975708,3.146928071975708,3.1092007160186768,0.9999691843986512,0.999961256980896,5.023777961730957,5.063942909240723,8.29486083984375,8.34459400177002,3.569631338119507,3.646908760070801,30,1.0,0,Sweet predictor only,2029
12,360,1.188899278640747,3.0997567176818848,3.1812222003936768,3.1812222003936768,3.149400472640991,3.0997567176818848,3.0997567176818848,3.1812222003936768,3.1812222003936768,3.149400472640991,0.9999656677246094,0.9999642372131348,5.0555195808410645,5.128861427307129,8.343513488769531,8.5770263671875,3.599739789962769,3.681204319000244,30,1.0,0,Sweet predictor only,2029
1,30,0.3165349960327148,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.434842586517334,0.8013490438461304,0.9999837875366212,5.248063087463379,5.298385143280029,7.623751640319824,7.660553932189941,2.232407808303833,3.265838861465454,11,0.3666666666666666,0,Sweet predictor only,2030
2,60,0.39363694190979,2.4468672275543213,2.78678560256958,2.78678560256958,2.701367855072021,2.4468672275543213,2.4468672275543213,2.78678560256958,2.78678560256958,2.701367855072021,0.885039746761322,0.9999827146530152,5.592711925506592,5.299311637878418,8.283478736877441,7.5702619552612305,2.865922451019287,3.2867770195007324,22,0.7333333333333333,0,Sweet predictor only,2030
3,90,0.4678652286529541,2.6758198738098145,2.860395908355713,2.860395908355713,2.79109525680542,2.6758198738098145,2.6758198738098145,2.860395908355713,2.860395908355713,2.79109525680542,0.946597456932068,0.9999747276306152,5.278955459594727,4.894372463226318,7.909936904907227,7.8285675048828125,3.1367344856262207,3.3603832721710205,28,0.9333333333333332,0,Sweet predictor only,2030
4,120,0.5431315898895264,2.7971842288970947,2.876441478729248,2.876441478729248,2.8489208221435547,2.7971842288970947,2.7971842288970947,2.876441478729248,2.876441478729248,2.8489208221435547,0.9999784231185912,0.999975562095642,5.1375274658203125,5.017622947692871,7.712625026702881,7.825873374938965,3.297173261642456,3.376429319381714,30,1.0,0,Sweet predictor only,2030
5,150,0.6265895366668701,2.830857515335083,2.899123191833496,2.899123191833496,2.8709137439727783,2.830857515335083,2.830857515335083,2.899123191833496,2.899123191833496,2.8709137439727783,0.9999780654907228,0.9999754428863524,5.069738864898682,4.96945333480835,7.732300281524658,7.829184055328369,3.3308465480804443,3.399110794067383,30,1.0,0,Sweet predictor only,2030
6,180,0.7070446014404297,2.8663015365600586,2.9534716606140137,2.9534716606140137,2.90317964553833,2.8663015365600586,2.8663015365600586,2.9534716606140137,2.9534716606140137,2.90317964553833,0.9999790191650392,0.999979853630066,5.030351638793945,5.073350429534912,7.798553466796875,7.733868598937988,3.366290807723999,3.4534616470336914,30,1.0,0,Sweet predictor only,2030
7,210,0.7766554355621338,2.9059178829193115,2.9806458950042725,2.9806458950042725,2.9445900917053223,2.9059178829193115,2.9059178829193115,2.9806458950042725,2.9806458950042725,2.9445900917053223,0.9999774694442748,0.9999712705612184,5.048782825469971,5.150235176086426,7.835912704467773,7.856530666351318,3.405906438827514,3.4806315898895264,30,1.0,0,Sweet predictor only,2030
8,240,0.8595740795135498,2.924571990966797,2.9806458950042725,2.9806458950042725,2.965366840362549,2.924571990966797,2.924571990966797,2.9806458950042725,2.9806458950042725,2.965366840362549,0.9999761581420898,0.9999712705612184,5.051096439361572,5.150235176086426,7.825778007507324,7.856530666351318,3.424560070037842,3.4806315898895264,30,1.0,1,Sweet predictor only,2030
9,270,0.9356470108032228,2.9563417434692383,2.9961228370666504,2.9961228370666504,2.986912965774536,2.9563417434692383,2.9563417434692383,2.9961228370666504,2.9961228370666504,2.986912965774536,0.9999772906303406,0.9999778270721436,5.028196334838867,4.992005348205566,7.854983329772949,7.900228977203369,3.456329822540283,3.496111869812012,30,1.0,0,Sweet predictor only,2030
10,300,1.0184037685394287,2.9783177375793457,3.036376714706421,3.036376714706421,3.012540340423584,2.9783177375793457,2.9783177375793457,3.036376714706421,3.036376714706421,3.012540340423584,0.9999768137931824,0.9999815225601196,5.016709327697754,4.943542957305908,7.878004550933838,7.842175483703613,3.47830581665039,3.536367416381836,30,1.0,0,Sweet predictor only,2030
11,330,1.1000828742980957,3.0026843547821045,3.071881055831909,3.071881055831909,3.032922983169556,3.0026843547821045,3.0026843547821045,3.071881055831909,3.071881055831909,3.032922983169556,0.9999774694442748,0.9999771118164062,5.006370067596436,5.0523529052734375,7.868355274200439,7.968493461608887,3.502673864364624,3.5718696117401123,30,1.0,0,Sweet predictor only,2030
12,360,1.185882568359375,3.0226082801818848,3.095384120941162,3.095384120941162,3.0628907680511475,3.0226082801818848,3.0226082801818848,3.095384120941162,3.095384120941162,3.0628907680511475,0.9999770522117616,0.9999821186065674,5.014170169830322,4.9445977210998535,7.88110876083374,7.883668422698975,3.522597312927246,3.595375061035156,30,1.0,0,Sweet predictor only,2030
